dataset,head_idx,basis_idx,GO_term,Adjusted_P_value,Combined_Score
immune,0,50,response to lipid (GO:0033993),0.0362262277609779,145.7440104063617
immune,0,50,neutrophil degranulation (GO:0043312),0.0362262277609779,59.70176653840387
immune,1,50,positive thymic T cell selection (GO:0045059),0.0060176539687387,5105.230681141124
immune,1,50,neutrophil degranulation (GO:0043312),0.0060176539687387,98.43456948039334
immune,1,50,neutrophil activation involved in immune response (GO:0002283),0.0060176539687387,97.12672449628216
immune,1,50,neutrophil mediated immunity (GO:0002446),0.0060176539687387,96.16295207470624
immune,1,50,innate immune response (GO:0045087),0.0060176539687387,125.07465578868918
immune,2,50,neutrophil degranulation (GO:0043312),0.0007671995981580662,151.3479295389596
immune,2,50,neutrophil activation involved in immune response (GO:0002283),0.0007671995981580662,149.37729778294536
immune,2,50,neutrophil mediated immunity (GO:0002446),0.0007671995981580662,147.9249237442521
immune,2,50,detection of virus (GO:0009597),0.0030309361966691,3684.499894523836
immune,2,50,spindle assembly checkpoint signaling (GO:0071173),0.0229929284004179,578.2102706794014
immune,3,50,regulation of angiogenesis (GO:0045765),0.005372611484772,226.481736408157
immune,3,50,endothelial cell proliferation (GO:0001935),0.0467236783090229,714.6879621205851
immune,3,50,negative regulation of response to wounding (GO:1903035),0.0467236783090229,578.2102706794014
immune,3,50,positive regulation of vasculature development (GO:1904018),0.0467236783090229,170.75018181181642
immune,3,50,positive regulation of angiogenesis (GO:0045766),0.0467236783090229,142.16176730547792
immune,0,51,monocyte chemotaxis (GO:0002548),0.0167023287121811,584.9150656046422
immune,2,51,heterotypic cell-cell adhesion (GO:0034113),0.0039486685168687,929.695395471084
immune,2,51,positive regulation of vasculature development (GO:1904018),0.0039486685168687,344.9313840349303
immune,2,51,positive regulation of angiogenesis (GO:0045766),0.0039486685168687,287.7681853616654
immune,2,51,positive regulation of wound healing (GO:0090303),0.0039486685168687,625.4573312945759
immune,2,51,mesodermal cell differentiation (GO:0048333),0.0084791634071647,1927.3444106230904
immune,3,51,cellular senescence (GO:0090398),0.0042163315201499,1076.0625734624882
immune,3,51,regulation of pattern recognition receptor signaling pathway (GO:0062207),0.0146858191325805,2308.188874209161
immune,3,51,negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),0.0471570126985714,773.4756743774749
immune,2,52,innate immune response (GO:0045087),0.0208780676778446,125.07465578868918
immune,2,52,positive regulation of leukocyte apoptotic process (GO:2000108),0.0208780676778446,1432.0496756090347
immune,2,52,response to interferon-gamma (GO:0034341),0.0241842356194797,240.2992776641392
immune,2,52,cytokine-mediated signaling pathway (GO:0019221),0.0241842356194797,64.5118758576405
immune,2,52,positive regulation of activated T cell proliferation (GO:0042104),0.0286087619462347,618.2139479571657
immune,3,52,platelet degranulation (GO:0002576),0.0107105216325146,258.8403857713828
immune,3,52,positive regulation of coagulation (GO:0050820),0.0107105216325146,1646.7365311362207
immune,3,52,positive regulation of hemostasis (GO:1900048),0.0107105216325146,1646.7365311362207
immune,3,52,regulation of cell-cell adhesion mediated by integrin (GO:0033632),0.0107105216325146,1646.7365311362207
immune,3,52,regulated exocytosis (GO:0045055),0.0127725699849203,152.95471500588434
immune,0,53,cellular response to cytokine stimulus (GO:0071345),0.0185190186513431,98.10512952283489
immune,0,53,negative regulation of macromolecule biosynthetic process (GO:0010558),0.0185190186513431,1126.5206724787724
immune,0,53,positive regulation of superoxide anion generation (GO:0032930),0.0185190186513431,1014.3901741044946
immune,0,53,regulation of nitric-oxide synthase biosynthetic process (GO:0051769),0.0185190186513431,1014.3901741044946
immune,0,53,negative regulation of apoptotic signaling pathway (GO:2001234),0.0185190186513431,248.9400929097906
immune,1,53,positive regulation of cytosolic calcium ion concentration (GO:0007204),0.0155893333393257,205.27568801023705
immune,1,53,regulation of cytosolic calcium ion concentration (GO:0051480),0.0155893333393257,203.2815569939852
immune,1,53,toll-like receptor 3 signaling pathway (GO:0034138),0.0217593386866312,1262.919124249693
immune,1,53,immune response-regulating cell surface receptor signaling pathway (GO:0002768),0.022459241253734,1014.3901741044946
immune,1,53,second-messenger-mediated signaling (GO:0019932),0.0264398980649913,206.9722118819376
immune,2,53,positive regulation of NLRP3 inflammasome complex assembly (GO:1900227),0.0237437989711157,1927.3444106230904
immune,2,53,regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341),0.0237437989711157,1126.5206724787724
immune,2,53,response to interferon-gamma (GO:0034341),0.0237437989711157,240.2992776641392
immune,2,53,positive regulation of cytokine production involved in inflammatory response (GO:1900017),0.0237437989711157,773.4756743774749
immune,2,53,regulation of NLRP3 inflammasome complex assembly (GO:1900225),0.0237437989711157,773.4756743774749
immune,2,54,positive regulation of podosome assembly (GO:0071803),0.0193592656969289,2851.750942795132
immune,2,54,regulation of podosome assembly (GO:0071801),0.0193592656969289,1646.7365311362207
immune,2,54,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),0.0193592656969289,164.87577181417964
immune,2,54,positive regulation of intracellular signal transduction (GO:1902533),0.0193592656969289,80.03076531727088
immune,2,54,negative regulation of lipid catabolic process (GO:0050995),0.0298505199579652,714.6879621205851
immune,3,54,lipid transport across blood-brain barrier (GO:1990379),0.0063115119231708,5105.230681141124
immune,3,54,immune response-regulating cell surface receptor signaling pathway (GO:0002768),0.0284777307400288,1014.3901741044946
immune,3,54,fatty acid transport (GO:0015908),0.0297016834482886,618.2139479571657
immune,3,54,positive regulation of cold-induced thermogenesis (GO:0120162),0.0297016834482886,183.33802033627984
immune,3,54,positive regulation of metabolic process (GO:0009893),0.0371283577601751,147.59108644032816
immune,0,55,cellular response to interleukin-7 (GO:0098761),0.0353376759170927,663.3671793000248
immune,0,55,interleukin-7-mediated signaling pathway (GO:0038111),0.0353376759170927,663.3671793000248
immune,0,55,inflammatory response (GO:0006954),0.0353376759170927,106.23638824320317
immune,0,55,innate immune response in mucosa (GO:0002227),0.0353376759170927,578.2102706794014
immune,2,55,negative regulation of vascular associated smooth muscle cell differentiation (GO:1905064),0.0192581050893221,2308.188874209161
immune,0,56,fat cell differentiation (GO:0045444),0.0277583399807707,375.2972809322434
immune,0,56,"regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)",0.0277583399807707,1432.0496756090347
immune,3,56,positive regulation of phagocytosis (GO:0050766),0.0268559661347008,424.9016340261825
immune,0,57,cellular response to bacterial lipopeptide (GO:0071221),0.015796621893632,3684.499894523836
immune,0,57,positive regulation of type I interferon production (GO:0032481),0.0394995974598582,253.4583103840349
immune,0,57,ruffle organization (GO:0031529),0.0394995974598582,773.4756743774749
immune,0,57,toll-like receptor signaling pathway (GO:0002224),0.0394995974598582,200.6060958093769
immune,0,57,toll-like receptor 4 signaling pathway (GO:0034142),0.0394995974598582,618.2139479571657
immune,1,57,defense response to symbiont (GO:0140546),0.0092263099098777,261.81174206341683
immune,1,57,defense response to virus (GO:0051607),0.0092263099098777,236.94607925367347
immune,1,57,positive regulation of myeloid leukocyte mediated immunity (GO:0002888),0.0141320109309317,1262.919124249693
immune,1,57,antiviral innate immune response (GO:0140374),0.0141320109309317,1014.3901741044946
immune,1,57,positive regulation of tumor necrosis factor production (GO:0032760),0.0141320109309317,253.4583103840349
immune,2,57,positive regulation of B cell receptor signaling pathway (GO:0050861),0.0152298895646357,2851.750942795132
immune,2,57,positive regulation of JNK cascade (GO:0046330),0.0295558099795663,272.99193647793965
immune,2,57,positive regulation of stress-activated MAPK cascade (GO:0032874),0.0301281795896421,178.12391305752828
immune,2,57,positive regulation of antigen receptor-mediated signaling pathway (GO:0050857),0.0301281795896421,578.2102706794014
immune,2,57,regulation of JNK cascade (GO:0046328),0.0301281795896421,163.8680859692293
immune,3,57,cytokine-mediated signaling pathway (GO:0019221),0.0012567488638289,147.49149846049016
immune,3,57,regulation of cytokine-mediated signaling pathway (GO:0001959),0.0306563048175328,267.87616185965635
immune,3,57,immune response-regulating cell surface receptor signaling pathway (GO:0002768),0.0306563048175328,1014.3901741044946
immune,3,57,basement membrane organization (GO:0071711),0.0306563048175328,841.4142385973647
immune,3,57,axonogenesis (GO:0007409),0.0375288475418331,99.61294082124998
immune,0,58,response to interferon-alpha (GO:0035455),0.0013191606774732,1909.837643971431
immune,0,58,cellular response to interferon-alpha (GO:0035457),0.016320941262806,2308.188874209161
immune,0,58,positive regulation of intracellular signal transduction (GO:1902533),0.0245810228754881,80.03076531727088
immune,0,58,positive regulation of cell motility (GO:2000147),0.0335007892945753,112.81292509766702
immune,0,58,positive regulation of lymphocyte differentiation (GO:0045621),0.0335007892945753,618.2139479571657
immune,1,58,neutrophil degranulation (GO:0043312),0.0082942930167225,98.43456948039334
immune,1,58,neutrophil activation involved in immune response (GO:0002283),0.0082942930167225,97.12672449628216
immune,1,58,neutrophil mediated immunity (GO:0002446),0.0082942930167225,96.16295207470624
immune,2,58,cellular response to cytokine stimulus (GO:0071345),0.0236521008250587,98.10512952283489
immune,2,58,negative regulation of cell division (GO:0051782),0.0243903698350147,1262.919124249693
immune,2,58,negative regulation of platelet activation (GO:0010544),0.0281915082800477,841.4142385973647
immune,2,58,pyroptosis (GO:0070269),0.0281915082800477,663.3671793000248
immune,2,58,purinergic nucleotide receptor signaling pathway (GO:0035590),0.0281915082800477,578.2102706794014
immune,1,59,positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),0.0016050839841021,1134.1565994177497
immune,1,59,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),0.0016050839841021,1134.1565994177497
immune,1,59,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030),0.002442930326739,782.1393087705632
immune,1,59,positive regulation of establishment of protein localization to mitochondrion (GO:1903749),0.0083006344979039,393.8892595235548
immune,1,59,regulation of mitochondrial membrane permeability (GO:0046902),0.025957621622139,663.3671793000248
immune,3,60,positive regulation of phosphate metabolic process (GO:0045937),0.0065925911883638,929.695395471084
immune,3,60,regulation of dopamine uptake involved in synaptic transmission (GO:0051584),0.0115724107483005,2308.188874209161
immune,3,60,negative regulation of exocytosis (GO:0045920),0.0115724107483005,1927.3444106230904
immune,3,60,chemical synaptic transmission (GO:0007268),0.0115724107483005,122.57658490846
immune,3,60,negative regulation of histone modification (GO:0031057),0.0250763414449432,841.4142385973647
immune,0,61,regulation of neuron projection development (GO:0010975),0.0385158459919303,173.6828018965193
immune,1,61,monocyte chemotaxis (GO:0002548),0.0105187703962025,584.9150656046422
immune,0,62,positive regulation of interleukin-23 production (GO:0032747),0.0113574115362022,2851.750942795132
immune,0,62,regulation of interleukin-23 production (GO:0032667),0.0113574115362022,1927.3444106230904
immune,0,62,positive regulation of cytokine production involved in inflammatory response (GO:1900017),0.0283914385731605,773.4756743774749
immune,1,62,negative regulation of activated T cell proliferation (GO:0046007),0.03475723766823,1432.0496756090347
immune,2,62,negative regulation of smooth muscle cell migration (GO:0014912),0.0309335038166904,1014.3901741044946
immune,2,62,negative regulation of blood vessel morphogenesis (GO:2000181),0.0309335038166904,248.9400929097906
immune,2,62,negative regulation of angiogenesis (GO:0016525),0.0309335038166904,213.68260138663615
immune,3,62,positive regulation of B cell proliferation (GO:0030890),0.0041023240788906,929.695395471084
immune,3,62,regulation of B cell proliferation (GO:0030888),0.0075460208266375,516.2210453747423
immune,3,62,positive regulation of B cell activation (GO:0050871),0.0077086569460715,424.9016340261825
immune,3,62,humoral immune response mediated by circulating immunoglobulin (GO:0002455),0.0083427029057988,1432.0496756090347
immune,3,62,cellular response to thyroid hormone stimulus (GO:0097067),0.0083427029057988,1262.919124249693
immune,0,63,regulation of immune response (GO:0050776),0.0406802333422278,154.20949207670594
immune,2,63,positive regulation of lymphocyte proliferation (GO:0050671),0.0015502940398105,529.50965872386
immune,2,63,positive regulation of T cell proliferation (GO:0042102),0.0166031483889758,313.9569920205279
immune,2,63,positive regulation of T cell activation (GO:0050870),0.0166031483889758,262.9199107042494
immune,2,63,regulation of T cell proliferation (GO:0042129),0.0166031483889758,258.11616658083483
immune,2,63,T cell activation (GO:0042110),0.0233465921246048,197.5443505613132
immune,3,63,receptor internalization (GO:0031623),0.015673764536949,473.30707301492265
immune,3,63,receptor metabolic process (GO:0043112),0.015673764536949,375.2972809322434
immune,3,63,iron ion homeostasis (GO:0055072),0.015673764536949,350.0764672072767
immune,3,63,response to prostaglandin E (GO:0034695),0.015673764536949,1432.0496756090347
immune,3,63,regulation of extrinsic apoptotic signaling pathway (GO:2001236),0.015673764536949,327.6105048942736
