dataset,head_idx,basis_idx,GO_term,Adjusted_P_value,Combined_Score
lungatlas,0,0,T cell differentiation (GO:0030217),0.0144941639589886,604.5978075814852
lungatlas,0,0,negative regulation of apoptotic process (GO:0043066),0.0165562341566275,97.12672449628216
lungatlas,0,0,negative regulation of programmed cell death (GO:0043069),0.0363792420733837,87.07895862178393
lungatlas,0,0,regulation of tissue remodeling (GO:0034103),0.0377115498382185,618.2139479571657
lungatlas,0,0,myeloid cell development (GO:0061515),0.0377115498382185,618.2139479571657
lungatlas,3,0,response to cytokine (GO:0034097),0.0218271962736289,199.3870414530625
lungatlas,0,1,regulation of lymphocyte activation (GO:0051249),0.00029155881767227405,2495.0384600602
lungatlas,0,1,regulation of B cell differentiation (GO:0045577),0.0288525866219129,714.6879621205851
lungatlas,0,1,regulation of lymphocyte differentiation (GO:0045619),0.0288525866219129,618.2139479571657
lungatlas,0,1,cellular zinc ion homeostasis (GO:0006882),0.03272234593753,390.5418048109173
lungatlas,0,1,regulation of B cell activation (GO:0050864),0.03272234593753,390.5418048109173
lungatlas,1,1,positive regulation of T-helper 2 cell cytokine production (GO:2000553),0.013775968632852,2308.188874209161
lungatlas,1,1,regulation of T-helper 2 cell cytokine production (GO:2000551),0.013775968632852,1432.0496756090347
lungatlas,1,1,positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.013775968632852,163.4782568517394
lungatlas,1,1,positive regulation of type 2 immune response (GO:0002830),0.0166364750027659,1014.3901741044946
lungatlas,1,1,positive regulation of neutrophil chemotaxis (GO:0090023),0.0186299568808867,663.3671793000248
lungatlas,2,1,dopamine transport (GO:0015872),0.0058137675741349,2851.750942795132
lungatlas,2,1,monoamine transport (GO:0015844),0.0058137675741349,2308.188874209161
lungatlas,3,1,striated muscle hypertrophy (GO:0014897),0.0086600912823052,3684.499894523836
lungatlas,3,1,cardiac muscle hypertrophy (GO:0003300),0.0086600912823052,2308.188874209161
lungatlas,3,1,response to muscle stretch (GO:0035994),0.0208560396367908,920.7238662710552
lungatlas,3,1,DNA replication checkpoint signaling (GO:0000076),0.0208560396367908,773.4756743774749
lungatlas,1,2,monocyte differentiation (GO:0030224),0.0373702224305117,1432.0496756090347
lungatlas,1,2,myeloid leukocyte differentiation (GO:0002573),0.0373702224305117,283.7322904048699
lungatlas,2,2,regulation of immune response (GO:0050776),0.0252718348359568,154.20949207670594
lungatlas,2,2,lymphocyte mediated immunity (GO:0002449),0.0252718348359568,1126.5206724787724
lungatlas,2,2,natural killer cell mediated immunity (GO:0002228),0.0407729040995107,618.2139479571657
lungatlas,2,3,positive regulation of cell-cell adhesion mediated by integrin (GO:0033634),0.011865675153343,3684.499894523836
lungatlas,2,3,regulation of natural killer cell chemotaxis (GO:2000501),0.011865675153343,2851.750942795132
lungatlas,2,3,regulation of cell-cell adhesion mediated by integrin (GO:0033632),0.0152263673991675,1646.7365311362207
lungatlas,2,3,macrophage chemotaxis (GO:0048246),0.0152263673991675,1262.919124249693
lungatlas,2,3,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),0.0152263673991675,253.4583103840349
lungatlas,3,3,regulation of long-term synaptic depression (GO:1900452),0.00025035558926833065,4699.011317273943
lungatlas,3,3,cellular response to growth factor stimulus (GO:0071363),0.0270098064750788,184.9625726254405
lungatlas,3,3,monocyte differentiation (GO:0030224),0.0270098064750788,1432.0496756090347
lungatlas,3,3,cardiac cell development (GO:0055006),0.0270098064750788,1126.5206724787724
lungatlas,3,3,immune response-regulating cell surface receptor signaling pathway (GO:0002768),0.0270098064750788,1014.3901741044946
lungatlas,2,4,myeloid leukocyte mediated immunity (GO:0002444),0.0302800394486197,2308.188874209161
lungatlas,0,5,eye development (GO:0001654),0.0187531293110736,375.2972809322434
lungatlas,0,5,extracellular structure organization (GO:0043062),0.0208212662800224,116.74987235018932
lungatlas,0,5,external encapsulating structure organization (GO:0045229),0.0208212662800224,115.94521015883412
lungatlas,2,5,negative regulation of B cell differentiation (GO:0045578),0.0121241758249227,5105.230681141124
lungatlas,2,5,negative regulation of lymphocyte differentiation (GO:0045620),0.0127067287561662,2851.750942795132
lungatlas,2,5,negative regulation of locomotion (GO:0040013),0.025224780908837,1126.5206724787724
lungatlas,2,5,negative regulation of cellular component movement (GO:0051271),0.025224780908837,920.7238662710552
lungatlas,2,5,regulation of macrophage differentiation (GO:0045649),0.025224780908837,920.7238662710552
lungatlas,0,6,regulation of dendritic cell apoptotic process (GO:2000668),0.0417561353556893,1432.0496756090347
lungatlas,1,6,positive regulation of cellular process (GO:0048522),0.0134067058904028,99.06025787066406
lungatlas,1,6,response to reactive oxygen species (GO:0000302),0.0200619227297957,366.5550290421716
lungatlas,1,6,myeloid dendritic cell activation (GO:0001773),0.0200619227297957,1014.3901741044946
lungatlas,1,6,macrophage differentiation (GO:0030225),0.0200619227297957,920.7238662710552
lungatlas,1,6,regulation of G protein-coupled receptor signaling pathway (GO:0008277),0.0200619227297957,232.15021678429704
lungatlas,2,6,myeloid leukocyte mediated immunity (GO:0002444),0.024042351322204,2308.188874209161
lungatlas,2,6,positive regulation of T cell activation (GO:0050870),0.0273522633167499,262.9199107042494
lungatlas,2,6,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),0.0273522633167499,253.4583103840349
lungatlas,2,6,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),0.0466964393695722,161.67531078544127
lungatlas,2,6,negative regulation of stress fiber assembly (GO:0051497),0.0466964393695722,481.769182294251
lungatlas,0,9,macrophage activation involved in immune response (GO:0002281),0.0325763186589743,1126.5206724787724
lungatlas,3,9,smooth muscle contraction (GO:0006939),0.0004110611820806309,2766.779988938022
lungatlas,0,10,regulation of dendritic cell cytokine production (GO:0002730),0.008979264385542,5105.230681141124
lungatlas,0,10,ER overload response (GO:0006983),0.0125359363317285,2308.188874209161
lungatlas,0,10,regulation of long-term synaptic depression (GO:1900452),0.0134063672134876,1646.7365311362207
lungatlas,0,10,negative regulation of interleukin-10 production (GO:0032693),0.0280232400078097,773.4756743774749
lungatlas,0,10,sensory perception of sound (GO:0007605),0.0280232400078097,200.6060958093769
lungatlas,3,10,protein secretion (GO:0009306),0.0282700319273737,327.6105048942736
lungatlas,3,10,insulin secretion (GO:0030073),0.0441912081418239,618.2139479571657
lungatlas,3,10,DNA geometric change (GO:0032392),0.0441912081418239,431.9867091057638
lungatlas,3,10,peptide hormone secretion (GO:0030072),0.0441912081418239,410.3538550694941
lungatlas,0,11,negative regulation of viral genome replication (GO:0045071),0.008152031189202,414.1127253263179
lungatlas,0,11,regulation of viral genome replication (GO:0045069),0.008152031189202,307.4876947120848
lungatlas,0,11,negative regulation of viral process (GO:0048525),0.008152031189202,289.3731719294946
lungatlas,0,11,defense response to symbiont (GO:0140546),0.0268111780801502,129.17880995874862
lungatlas,0,11,defense response to virus (GO:0051607),0.0268111780801502,116.7425919809841
lungatlas,1,11,regulation of leukocyte mediated cytotoxicity (GO:0001910),0.0234927279721444,1927.3444106230904
lungatlas,2,11,MAPK cascade (GO:0000165),0.0262067693367725,124.44273132621504
lungatlas,1,12,regulation of vasculogenesis (GO:2001212),0.038719497681207,1014.3901741044946
lungatlas,1,12,T cell mediated immunity (GO:0002456),0.038719497681207,841.4142385973647
lungatlas,1,12,nucleosome organization (GO:0034728),0.038719497681207,191.6491643817023
lungatlas,1,13,intracellular distribution of mitochondria (GO:0048312),0.0094909744710711,5105.230681141124
lungatlas,1,13,negative regulation of establishment of protein localization to mitochondrion (GO:1903748),0.0094909744710711,3684.499894523836
lungatlas,1,13,mitochondrion distribution (GO:0048311),0.0276850845163238,1262.919124249693
lungatlas,1,13,positive regulation of activated T cell proliferation (GO:0042104),0.047464536865344,618.2139479571657
lungatlas,1,13,xenobiotic transport (GO:0042908),0.047464536865344,618.2139479571657
lungatlas,2,13,sarcoplasmic reticulum calcium ion transport (GO:0070296),0.0433278244725761,1646.7365311362207
