Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178),1/133,0.1191155925522913,0.1511851751625236,0,0,8.353956228956228,17.77438595644681,RUNX2
GO_Biological_Process_2021,positive regulation of cytosolic calcium ion concentration (GO:0007204),1/147,0.1308405445979125,0.1647991592263783,0,0,7.547564687975647,15.35005527176854,F2RL3
GO_Biological_Process_2021,negative regulation of protein phosphorylation (GO:0001933),1/152,0.1349920793214349,0.1687400991517937,0,0,7.295805739514349,14.61013679896534,ERRFI1
GO_Biological_Process_2021,regulation of cell differentiation (GO:0045595),1/156,0.1382997738882014,0.1715749074552874,0,0,7.106093189964158,14.0582092449833,RUNX2
GO_Biological_Process_2021,cellular response to growth factor stimulus (GO:0071363),1/158,0.1399491242511414,0.1723254141898383,0,0,7.014861995753716,13.79456000709556,RUNX2
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),1/171,0.150597222044936,0.1840632713882551,0,0,6.474183006535948,12.256576314585203,TNFSF10
GO_Biological_Process_2021,neuron differentiation (GO:0030182),1/174,0.1530366768097165,0.1856694976000237,0,0,6.360950545921644,11.93999822086198,RUNX2
GO_Biological_Process_2021,regulation of apoptotic process (GO:0042981),2/742,0.1554329745716453,0.1872002978417626,0,0,3.058982511923688,5.694420360813261,CRADD;TNFSF10
GO_Biological_Process_2021,regulation of programmed cell death (GO:0043067),1/194,0.1691308849868909,0.202221710310413,0,0,5.696027633851468,10.122310437674162,CRADD
GO_Biological_Process_2021,endomembrane system organization (GO:0010256),1/199,0.1731089269969138,0.2054890140610847,0,0,5.550785634118967,9.735157941771709,SYNE1
GO_Biological_Process_2021,generation of neurons (GO:0048699),1/202,0.1754870841136637,0.206824063419675,0,0,5.467108899944721,9.513807326749712,RUNX2
GO_Biological_Process_2021,regulation of inflammatory response (GO:0050727),1/206,0.1786478821770649,0.2090560323348632,0,0,5.359349593495935,9.23061440338556,CASP4
GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),1/224,0.1927299562972926,0.2239467802046006,0,0,4.922272047832586,8.10434992715991,TNFSF10
GO_Biological_Process_2021,apoptotic process (GO:0006915),1/231,0.1981442967650584,0.2286280347289135,0,0,4.770772946859903,7.722735185419774,CASP4
GO_Biological_Process_2021,positive regulation of signal transduction (GO:0009967),1/252,0.2141816551729402,0.2454164798856606,0,0,4.366976538291279,6.729208511364574,CRADD
GO_Biological_Process_2021,positive regulation of cell differentiation (GO:0045597),1/258,0.2187076454133328,0.2488742171944821,0,0,4.263726761781236,6.480947366317597,RUNX2
GO_Biological_Process_2021,plasma membrane bounded cell projection assembly (GO:0120031),1/278,0.2336165808907726,0.264018738677928,0,0,3.951865222623345,5.746304672105591,EMP3
GO_Biological_Process_2021,proteolysis (GO:0006508),1/287,0.2402373029964251,0.2696541156082323,0,0,3.825757575757576,5.456020312406328,CASP4
GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),1/300,0.2497049735395538,0.2783873015812594,0,0,3.657004830917874,5.07400337692274,P4HB
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),1/345,0.2816219125300947,0.3118631917279572,0,0,3.1713501291989665,4.018702673406054,P4HB
GO_Biological_Process_2021,supramolecular fiber organization (GO:0097435),1/351,0.2857790069082846,0.3143569075991131,0,0,3.116031746031746,3.902943403486254,P4HB
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),1/417,0.3300281405589369,0.3606267761074476,0,0,2.6128472222222223,2.8965432593282148,P4HB
GO_Biological_Process_2021,negative regulation of nucleic acid-templated transcription (GO:1903507),1/464,0.3599417565204459,0.3907262488544314,0,0,2.341972642188625,2.393058203997697,RUNX2
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),1/481,0.370446523825291,0.3989001288557002,0,0,2.257060185185185,2.241364994516838,CNN2
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),1/485,0.3728943866585262,0.3989001288557002,0,0,2.237947658402204,2.207645948081907,CNN2
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),1/488,0.3747243634705063,0.3989001288557002,0,0,2.223819301848049,2.1828222012497465,CNN2
GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),1/511,0.38858705865103,0.411005542803974,0,0,2.121023965141612,2.004872546392768,RUNX2
GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),1/546,0.4091250807062953,0.427853527024344,0,0,1.981243628950051,1.770705484722428,TNFSF10
GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),1/547,0.409702165271796,0.427853527024344,0,0,1.9775132275132277,1.764584113877085,RUNX2
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),1/625,0.4531059003251282,0.4702042361864538,0,0,1.7233796296296295,1.3642779912550171,P4HB
GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),1/908,0.5865421402239261,0.6048715821059238,0,0,1.1683204704152883,0.6233115457522966,RUNX2
GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",1/948,0.6027014987428576,0.6176754490221833,0,0,1.1166256013140914,0.5653846494035294,RUNX2
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),1/1025,0.6321385932476625,0.6438448634929896,0,0,1.0284830729166667,0.4717102807628727,P4HB
GO_Biological_Process_2021,"positive regulation of transcription, DNA-templated (GO:0045893)",1/1183,0.6861985076634541,0.6946181212544167,0,0,0.883577740176725,0.3327450597170656,RUNX2
GO_Biological_Process_2021,regulation of transcription by RNA polymerase II (GO:0006357),1/2206,0.8915641812293065,0.895882541793829,0,0,0.4478710002519526,0.0514056713215442,RUNX2
GO_Biological_Process_2021,"regulation of transcription, DNA-templated (GO:0006355)",1/2244,0.895882541793829,0.895882541793829,0,0,0.4393421508891861,0.0483038973371134,RUNX2
